ID;Data Adicionada;Última Alteração;Último Editor;Empresa Doadora;Empresa Recebedora;Tipo;Algoritmo;Jornal;Viés;Nota
2;2035-04-03T01:00:00;2035-04-03T01:00:00;Haenyeo Hyun-Ki;York-Castillo;Wrasse Beds;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9442
0;2035-04-03T01:00:00;2035-04-03T01:00:00;Haenyeo Hyun-Ki;York-Castillo;Tuna Shelf;Event.Fishing;BassLine;The News Buoy;Positivo;0.9442
1;2035-07-06T17:00:00;2035-07-06T17:00:00;Jack Inch;York-Castillo;Tuna Shelf;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9844
0;2035-04-03T01:00:00;2035-04-03T01:00:00;Haenyeo Hyun-Ki;York-Castillo;Brown, Clarke and Martinez;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9442
0;2035-07-06T17:00:00;2035-07-06T17:00:00;Jack Inch;York-Castillo;Sustainable_nets;Event.Invest;ShadGPT;Haacklee Herald;Positivo;0.9844
0;2035-07-06T17:00:00;2035-07-06T17:00:00;Jack Inch;York-Castillo;Wilcox-Nelson;Event.Transaction;ShadGPT;Haacklee Herald;Positivo;0.9844
0;2035-07-06T06:00:00;2035-07-06T06:00:00;Melinda Manning;York-Castillo;Hines-Douglas;Event.Communication.Conference;ShadGPT;The News Buoy;Positivo;0.9442
0;2035-07-06T06:00:00;2035-07-06T06:00:00;Melinda Manning;York-Castillo;Hughes-Clark;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9442
0;2035-04-03T15:00:00;2035-04-03T15:00:00;Melinda Manning;York-Castillo;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.9169
1;2035-04-03T01:00:00;2035-04-03T01:00:00;Haenyeo Hyun-Ki;York-Castillo;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9442
2;2035-07-06T09:00:00;2035-07-06T09:00:00;Pelagia Alethea Mordoch;York-Castillo;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.9169
0;2035-04-03T18:00:00;2035-04-03T18:00:00;Worf Peer;York-Castillo;Efficiency;Event.Invest;BassLine;Haacklee Herald;Positivo;0.9844
1;2035-04-03T01:00:00;2035-04-03T01:00:00;Haenyeo Hyun-Ki;York-Castillo;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9442
1;2035-03-12T21:00:00;2035-03-12T21:00:00;Junior Shurdlu;Vargas-Jensen;Wrasse Beds;Event.Fishing;BassLine;The News Buoy;Positivo;0.9939
4;2035-03-26T08:00:00;2035-03-26T08:00:00;Jack Inch;Vargas-Jensen;Wrasse Beds;Event.Fishing;ShadGPT;Lomark Daily;Positivo;0.9531
5;2035-03-26T08:00:00;2035-03-26T08:00:00;Jack Inch;Vargas-Jensen;Wrasse Beds;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9531
6;2035-03-26T11:00:00;2035-03-26T11:00:00;Urashima Tarō;Vargas-Jensen;Wrasse Beds;Event.Fishing.SustainableFishing;ShadGPT;The News Buoy;Positivo;0.9939
11;2035-05-09T19:00:00;2035-05-09T19:00:00;Harvey Janus;Vargas-Jensen;Wrasse Beds;Event.Fishing;BassLine;The News Buoy;Positivo;0.9939
14;2035-06-22T03:00:00;2035-06-22T03:00:00;Niklaus Oberon;Vargas-Jensen;Wrasse Beds;Event.Fishing;ShadGPT;Lomark Daily;Positivo;0.9531
15;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Wrasse Beds;Event.Fishing;BassLine;The News Buoy;Positivo;0.9939
16;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Wrasse Beds;Event.Fishing;BassLine;The News Buoy;Positivo;0.9939
17;2035-07-09T20:00:00;2035-07-09T20:00:00;Junior Shurdlu;Vargas-Jensen;Wrasse Beds;Event.Fishing;ShadGPT;Lomark Daily;Positivo;0.9531
18;2035-07-11T10:00:00;2035-07-11T10:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Wrasse Beds;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9939
19;2035-07-11T10:00:00;2035-07-11T10:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Wrasse Beds;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9939
21;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Wrasse Beds;Event.Fishing;BassLine;The News Buoy;Positivo;0.9939
22;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Wrasse Beds;Event.Fishing;BassLine;The News Buoy;Positivo;0.9939
23;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Wrasse Beds;Event.Fishing;BassLine;The News Buoy;Positivo;0.9939
24;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Wrasse Beds;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9939
25;2035-07-29T17:00:00;2035-07-29T17:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Wrasse Beds;Event.Fishing.SustainableFishing;BassLine;Lomark Daily;Positivo;0.9531
26;2035-07-29T17:00:00;2035-07-29T17:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Wrasse Beds;Event.Fishing.SustainableFishing;BassLine;Lomark Daily;Positivo;0.9531
27;2035-07-29T08:00:00;2035-07-29T08:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Wrasse Beds;Event.Fishing;BassLine;The News Buoy;Positivo;0.9939
1;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Watson-Gray;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
1;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Chavez, Anderson and Taylor;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
1;2035-03-12T21:00:00;2035-03-12T21:00:00;Junior Shurdlu;Vargas-Jensen;Phillips-Newton;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
1;2035-02-07T14:00:00;2035-02-07T14:00:00;Melinda Manning;Vargas-Jensen;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9531
2;2035-02-21T12:00:00;2035-02-21T12:00:00;Junior Shurdlu;Vargas-Jensen;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9531
5;2035-03-26T08:00:00;2035-03-26T08:00:00;Jack Inch;Vargas-Jensen;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9531
7;2035-04-03T07:00:00;2035-04-03T07:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
10;2035-06-22T03:00:00;2035-06-22T03:00:00;Niklaus Oberon;Vargas-Jensen;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9531
11;2035-06-22T17:00:00;2035-06-22T17:00:00;Harvey Janus;Vargas-Jensen;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
12;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
13;2035-07-09T20:00:00;2035-07-09T20:00:00;Junior Shurdlu;Vargas-Jensen;Sustainable_nets;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9531
14;2035-07-09T11:00:00;2035-07-09T11:00:00;Clepper Jessen;Vargas-Jensen;Sustainable_nets;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
16;2035-07-11T10:00:00;2035-07-11T10:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
17;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
18;2035-07-29T17:00:00;2035-07-29T17:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Sustainable_nets;Event.Invest;BassLine;Lomark Daily;Positivo;0.9531
19;2035-07-29T08:00:00;2035-07-29T08:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Sustainable_nets;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
1;2035-02-07T14:00:00;2035-02-07T14:00:00;Melinda Manning;Vargas-Jensen;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9531
4;2035-03-12T21:00:00;2035-03-12T21:00:00;Junior Shurdlu;Vargas-Jensen;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9939
6;2035-04-03T07:00:00;2035-04-03T07:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Marine_Sanctuary;Event.Aid;ShadGPT;The News Buoy;Positivo;0.9939
8;2035-06-22T03:00:00;2035-06-22T03:00:00;Niklaus Oberon;Vargas-Jensen;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9531
9;2035-06-22T17:00:00;2035-06-22T17:00:00;Harvey Janus;Vargas-Jensen;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9939
10;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9939
11;2035-07-09T20:00:00;2035-07-09T20:00:00;Junior Shurdlu;Vargas-Jensen;Marine_Sanctuary;Event.Aid;ShadGPT;Lomark Daily;Positivo;0.9531
12;2035-07-11T10:00:00;2035-07-11T10:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9939
13;2035-07-18T05:00:00;2035-07-18T05:00:00;Jack Inch;Vargas-Jensen;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9531
14;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9939
16;2035-07-29T17:00:00;2035-07-29T17:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Marine_Sanctuary;Event.Aid;BassLine;Lomark Daily;Positivo;0.9531
17;2035-07-29T08:00:00;2035-07-29T08:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Marine_Sanctuary;Event.Aid;BassLine;The News Buoy;Positivo;0.9939
1;2035-02-07T05:00:00;2035-02-07T05:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
3;2035-03-12T21:00:00;2035-03-12T21:00:00;Junior Shurdlu;Vargas-Jensen;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
5;2035-03-26T08:00:00;2035-03-26T08:00:00;Jack Inch;Vargas-Jensen;Tracking_System;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9531
6;2035-03-26T11:00:00;2035-03-26T11:00:00;Urashima Tarō;Vargas-Jensen;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
7;2035-04-03T07:00:00;2035-04-03T07:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Tracking_System;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
9;2035-05-09T04:00:00;2035-05-09T04:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Tracking_System;Event.Invest;BassLine;Lomark Daily;Positivo;0.9531
10;2035-06-22T17:00:00;2035-06-22T17:00:00;Harvey Janus;Vargas-Jensen;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
11;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
12;2035-07-11T10:00:00;2035-07-11T10:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
13;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
15;2035-07-29T08:00:00;2035-07-29T08:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Tracking_System;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
0;2035-02-07T14:00:00;2035-02-07T14:00:00;Melinda Manning;Vargas-Jensen;Murray, Friedman and Wall;Event.Communication.Conference;ShadGPT;Lomark Daily;Positivo;0.9531
0;2035-02-07T05:00:00;2035-02-07T05:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Cod Table;Event.Fishing;ShadGPT;The News Buoy;Positivo;0.9939
1;2035-02-21T17:00:00;2035-02-21T17:00:00;Olokun Daramola;Vargas-Jensen;Cod Table;Event.Fishing;ShadGPT;The News Buoy;Positivo;0.9939
3;2035-03-26T11:00:00;2035-03-26T11:00:00;Urashima Tarō;Vargas-Jensen;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;The News Buoy;Positivo;0.9939
9;2035-06-22T03:00:00;2035-06-22T03:00:00;Niklaus Oberon;Vargas-Jensen;Cod Table;Event.Fishing;ShadGPT;Lomark Daily;Positivo;0.9531
10;2035-06-22T03:00:00;2035-06-22T03:00:00;Niklaus Oberon;Vargas-Jensen;Cod Table;Event.Fishing;ShadGPT;Lomark Daily;Positivo;0.9531
11;2035-06-28T18:00:00;2035-06-28T18:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Cod Table;Event.Fishing;BassLine;Lomark Daily;Positivo;0.9531
12;2035-06-28T18:00:00;2035-06-28T18:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Cod Table;Event.Fishing;BassLine;Lomark Daily;Positivo;0.9531
13;2035-06-28T18:00:00;2035-06-28T18:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Cod Table;Event.Fishing.SustainableFishing;BassLine;Lomark Daily;Positivo;0.9531
14;2035-06-28T18:00:00;2035-06-28T18:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Cod Table;Event.Fishing.SustainableFishing;BassLine;Lomark Daily;Positivo;0.9531
15;2035-06-28T18:00:00;2035-06-28T18:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Cod Table;Event.Fishing.SustainableFishing;BassLine;Lomark Daily;Positivo;0.9531
16;2035-07-09T20:00:00;2035-07-09T20:00:00;Junior Shurdlu;Vargas-Jensen;Cod Table;Event.Fishing.SustainableFishing;ShadGPT;Lomark Daily;Positivo;0.9531
17;2035-07-09T11:00:00;2035-07-09T11:00:00;Clepper Jessen;Vargas-Jensen;Cod Table;Event.Fishing;ShadGPT;The News Buoy;Positivo;0.9939
18;2035-07-18T05:00:00;2035-07-18T05:00:00;Jack Inch;Vargas-Jensen;Cod Table;Event.Fishing;BassLine;Lomark Daily;Positivo;0.9531
19;2035-07-18T05:00:00;2035-07-18T05:00:00;Jack Inch;Vargas-Jensen;Cod Table;Event.Fishing;BassLine;Lomark Daily;Positivo;0.9531
20;2035-07-18T05:00:00;2035-07-18T05:00:00;Jack Inch;Vargas-Jensen;Cod Table;Event.Fishing.SustainableFishing;BassLine;Lomark Daily;Positivo;0.9531
21;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Cod Table;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9939
22;2035-07-29T08:00:00;2035-07-29T08:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Cod Table;Event.Fishing;BassLine;The News Buoy;Positivo;0.9939
23;2035-07-29T08:00:00;2035-07-29T08:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Cod Table;Event.Fishing.SustainableFishing;BassLine;The News Buoy;Positivo;0.9939
1;2035-06-28T18:00:00;2035-06-28T18:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Bishop-Hernandez;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9531
1;2035-03-26T11:00:00;2035-03-26T11:00:00;Urashima Tarō;Vargas-Jensen;Collins, Johnson and Lloyd;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9939
0;2035-02-21T12:00:00;2035-02-21T12:00:00;Junior Shurdlu;Vargas-Jensen;Evans-Pearson;Event.Communication.Conference;ShadGPT;Lomark Daily;Positivo;0.9531
1;2035-06-22T03:00:00;2035-06-22T03:00:00;Niklaus Oberon;Vargas-Jensen;Evans-Pearson;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9531
0;2035-02-21T17:00:00;2035-02-21T17:00:00;Olokun Daramola;Vargas-Jensen;Moore-Simon;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9939
0;2035-03-12T21:00:00;2035-03-12T21:00:00;Junior Shurdlu;Vargas-Jensen;Walker, Gonzalez and Blanchard;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
0;2035-03-12T21:00:00;2035-03-12T21:00:00;Junior Shurdlu;Vargas-Jensen;Faulkner, Schmidt and Wheeler;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
0;2035-03-26T08:00:00;2035-03-26T08:00:00;Jack Inch;Vargas-Jensen;Coleman, Thompson and Huber;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9531
0;2035-03-26T11:00:00;2035-03-26T11:00:00;Urashima Tarō;Vargas-Jensen;Wilson-Grant;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9939
0;2035-03-26T11:00:00;2035-03-26T11:00:00;Urashima Tarō;Vargas-Jensen;Johnson-Johnson;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9939
1;2035-05-09T19:00:00;2035-05-09T19:00:00;Harvey Janus;Vargas-Jensen;Lee-Smith;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
0;2035-04-03T07:00:00;2035-04-03T07:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Solis-Lopez;Event.Transaction;ShadGPT;The News Buoy;Positivo;0.9939
1;2035-06-22T03:00:00;2035-06-22T03:00:00;Niklaus Oberon;Vargas-Jensen;Evans-Burns;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9531
0;2035-05-09T04:00:00;2035-05-09T04:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Martinez-Le;Event.Communication.Conference;BassLine;Lomark Daily;Positivo;0.9531
0;2035-05-09T19:00:00;2035-05-09T19:00:00;Harvey Janus;Vargas-Jensen;Serrano-Cruz;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
1;2035-06-22T03:00:00;2035-06-22T03:00:00;Niklaus Oberon;Vargas-Jensen;Serrano-Cruz;Event.Communication.Conference;ShadGPT;Lomark Daily;Positivo;0.9531
0;2035-05-09T19:00:00;2035-05-09T19:00:00;Harvey Janus;Vargas-Jensen;Myers-Alvarez;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
1;2035-07-09T20:00:00;2035-07-09T20:00:00;Junior Shurdlu;Vargas-Jensen;Glover, Moran and Johnson;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9531
2;2035-07-29T08:00:00;2035-07-29T08:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Glover, Moran and Johnson;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
0;2035-06-28T18:00:00;2035-06-28T18:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Walker, Erickson and Blake;Event.Communication.Conference;BassLine;Lomark Daily;Positivo;0.9531
0;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Arellano Group;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
0;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Ross-Curtis;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
0;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Paul Inc;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
0;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Roth, Logan and Moreno;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9939
1;2035-07-11T10:00:00;2035-07-11T10:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Roth, Logan and Moreno;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
0;2035-07-09T20:00:00;2035-07-09T20:00:00;Junior Shurdlu;Vargas-Jensen;Graham-Andrews;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9531
0;2035-07-09T20:00:00;2035-07-09T20:00:00;Junior Shurdlu;Vargas-Jensen;Jefferson Inc;Event.Transaction;ShadGPT;Lomark Daily;Positivo;0.9531
0;2035-07-11T03:00:00;2035-07-11T03:00:00;Junior Shurdlu;Vargas-Jensen;Greer-Holder;Event.Transaction;BassLine;Lomark Daily;Positivo;0.9531
0;2035-07-11T10:00:00;2035-07-11T10:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Cervantes-Kramer;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9939
0;2035-07-11T10:00:00;2035-07-11T10:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Allen-Weiss;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
0;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Hernandez, Levy and Hanson;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
0;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Frey Inc;Event.Communication.Conference;BassLine;The News Buoy;Positivo;0.9939
0;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Mclaughlin-Chandler;Event.Transaction;BassLine;The News Buoy;Positivo;0.9939
1;2035-02-07T05:00:00;2035-02-07T05:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
3;2035-02-21T12:00:00;2035-02-21T12:00:00;Junior Shurdlu;Vargas-Jensen;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9531
4;2035-02-21T17:00:00;2035-02-21T17:00:00;Olokun Daramola;Vargas-Jensen;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
6;2035-03-12T21:00:00;2035-03-12T21:00:00;Junior Shurdlu;Vargas-Jensen;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
8;2035-03-26T11:00:00;2035-03-26T11:00:00;Urashima Tarō;Vargas-Jensen;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
10;2035-04-03T07:00:00;2035-04-03T07:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Safety;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
11;2035-06-22T03:00:00;2035-06-22T03:00:00;Niklaus Oberon;Vargas-Jensen;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9531
12;2035-06-22T17:00:00;2035-06-22T17:00:00;Harvey Janus;Vargas-Jensen;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
13;2035-06-28T18:00:00;2035-06-28T18:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.9531
14;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
15;2035-07-09T20:00:00;2035-07-09T20:00:00;Junior Shurdlu;Vargas-Jensen;Safety;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9531
17;2035-07-11T10:00:00;2035-07-11T10:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
19;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Safety;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
21;2035-07-29T17:00:00;2035-07-29T17:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Safety;Event.Invest;BassLine;Lomark Daily;Positivo;0.9531
1;2035-02-07T05:00:00;2035-02-07T05:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
2;2035-02-21T12:00:00;2035-02-21T12:00:00;Junior Shurdlu;Vargas-Jensen;Efficiency;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9531
3;2035-02-21T17:00:00;2035-02-21T17:00:00;Olokun Daramola;Vargas-Jensen;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
4;2035-03-12T21:00:00;2035-03-12T21:00:00;Junior Shurdlu;Vargas-Jensen;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
6;2035-03-26T11:00:00;2035-03-26T11:00:00;Urashima Tarō;Vargas-Jensen;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
8;2035-04-03T07:00:00;2035-04-03T07:00:00;Haenyeo Hyun-Ki;Vargas-Jensen;Efficiency;Event.Invest;ShadGPT;The News Buoy;Positivo;0.9939
10;2035-06-22T03:00:00;2035-06-22T03:00:00;Niklaus Oberon;Vargas-Jensen;Efficiency;Event.Invest;ShadGPT;Lomark Daily;Positivo;0.9531
11;2035-06-22T17:00:00;2035-06-22T17:00:00;Harvey Janus;Vargas-Jensen;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
12;2035-06-28T18:00:00;2035-06-28T18:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Efficiency;Event.Invest;BassLine;Lomark Daily;Positivo;0.9531
13;2035-06-28T20:00:00;2035-06-28T20:00:00;Junior Shurdlu;Vargas-Jensen;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
14;2035-07-18T05:00:00;2035-07-18T05:00:00;Jack Inch;Vargas-Jensen;Efficiency;Event.Invest;BassLine;Lomark Daily;Positivo;0.9531
15;2035-07-18T04:00:00;2035-07-18T04:00:00;Urashima Tarō;Vargas-Jensen;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
17;2035-07-29T17:00:00;2035-07-29T17:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Efficiency;Event.Invest;BassLine;Lomark Daily;Positivo;0.9531
18;2035-07-29T08:00:00;2035-07-29T08:00:00;Pelagia Alethea Mordoch;Vargas-Jensen;Efficiency;Event.Invest;BassLine;The News Buoy;Positivo;0.9939
0;2035-02-05T11:00:00;2035-02-05T11:00:00;Olokun Daramola;Arellano Group;Tuna Shelf;Event.Fishing.SustainableFishing;BassLine;Haacklee Herald;Positivo;0.9799
1;2035-02-05T07:00:00;2035-02-05T07:00:00;Junior Shurdlu;Arellano Group;Tuna Shelf;Event.Fishing;BassLine;The News Buoy;Positivo;0.9983
2;2035-02-11T08:00:00;2035-02-11T08:00:00;Greta Grass-Hill;Arellano Group;Tuna Shelf;Event.Fishing;ShadGPT;The News Buoy;Positivo;0.9983
3;2035-04-14T04:00:00;2035-04-14T04:00:00;Clepper Jessen;Arellano Group;Tuna Shelf;Event.Fishing;ShadGPT;The News Buoy;Positivo;0.9983
4;2035-04-19T10:00:00;2035-04-19T10:00:00;Urashima Tarō;Arellano Group;Tuna Shelf;Event.Fishing.SustainableFishing;ShadGPT;Haacklee Herald;Positivo;0.9799
5;2035-04-22T08:00:00;2035-04-22T08:00:00;Urashima Tarō;Arellano Group;Tuna Shelf;Event.Fishing.SustainableFishing;BassLine;Haacklee Herald;Positivo;0.9799
